currentclimyear,noflowdays,totaldays,annualfractionnoflow,zeroflowfirst,gage_ID
2009,156,365,0.4273972602739726,122,9166950
2010,87,365,0.23835616438356164,82,9166950
2011,106,366,0.2896174863387978,111,9166950
2012,257,365,0.7041095890410959,55,9166950
2013,138,365,0.3780821917808219,58,9166950
2014,194,365,0.5315068493150685,67,9166950
2015,165,366,0.45081967213114754,87,9166950
2016,179,365,0.4904109589041096,81,9166950
2017,145,365,0.3972602739726027,79,9166950
1980,0,365,0,NA,9169500
1981,0,365,0,NA,9169500
1982,0,365,0,NA,9169500
1983,0,366,0,NA,9169500
1984,0,365,0,NA,9169500
1985,0,365,0,NA,9169500
1986,0,365,0,NA,9169500
1987,0,366,0,NA,9169500
1988,0,365,0,NA,9169500
1989,0,365,0,NA,9169500
1990,0,365,0,NA,9169500
1991,0,366,0,NA,9169500
1992,0,365,0,NA,9169500
1993,0,365,0,NA,9169500
1994,0,365,0,NA,9169500
1995,0,366,0,NA,9169500
1996,0,365,0,NA,9169500
1997,0,365,0,NA,9169500
1998,0,365,0,NA,9169500
1999,0,366,0,NA,9169500
2000,0,365,0,NA,9169500
2001,0,365,0,NA,9169500
2002,0,365,0,NA,9169500
2003,0,366,0,NA,9169500
2004,0,365,0,NA,9169500
2005,0,365,0,NA,9169500
2006,0,365,0,NA,9169500
2007,0,366,0,NA,9169500
2008,0,365,0,NA,9169500
2009,0,365,0,NA,9169500
2010,0,365,0,NA,9169500
2011,0,366,0,NA,9169500
2012,0,365,0,NA,9169500
2013,28,365,0.07671232876712329,75,9169500
2014,0,365,0,NA,9169500
2015,0,366,0,NA,9169500
2016,0,365,0,NA,9169500
2017,0,365,0,NA,9169500
1980,0,365,0,NA,9224700
1981,0,365,0,NA,9224700
1982,0,365,0,NA,9224700
1983,0,366,0,NA,9224700
1984,0,365,0,NA,9224700
1985,0,365,0,NA,9224700
1986,0,365,0,NA,9224700
1987,0,366,0,NA,9224700
1988,27,365,0.07397260273972603,141,9224700
1989,0,365,0,NA,9224700
1990,0,365,0,NA,9224700
1991,0,366,0,NA,9224700
1992,19,365,0.052054794520547946,142,9224700
1993,0,365,0,NA,9224700
1994,54,365,0.14794520547945206,135,9224700
1995,0,366,0,NA,9224700
1996,0,365,0,NA,9224700
1997,0,365,0,NA,9224700
1998,0,365,0,NA,9224700
1999,0,366,0,NA,9224700
2000,0,365,0,NA,9224700
2001,0,365,0,NA,9224700
2002,76,365,0.20821917808219179,109,9224700
2003,0,366,0,NA,9224700
2004,0,365,0,NA,9224700
2005,0,365,0,NA,9224700
2006,0,365,0,NA,9224700
2007,0,366,0,NA,9224700
2008,0,365,0,NA,9224700
2009,0,365,0,NA,9224700
2010,0,365,0,NA,9224700
2011,0,366,0,NA,9224700
2012,17,365,0.04657534246575343,149,9224700
2013,26,365,0.07123287671232877,140,9224700
2014,0,365,0,NA,9224700
2015,0,366,0,NA,9224700
2016,0,365,0,NA,9224700
2017,0,365,0,NA,9224700
1980,0,365,0,NA,9255000
1981,0,365,0,NA,9255000
1982,0,365,0,NA,9255000
1983,0,366,0,NA,9255000
1984,0,365,0,NA,9255000
1985,0,365,0,NA,9255000
1986,0,365,0,NA,9255000
1987,0,366,0,NA,9255000
1988,0,365,0,NA,9255000
1989,0,365,0,NA,9255000
1990,0,365,0,NA,9255000
1991,0,366,0,NA,9255000
1992,0,365,0,NA,9255000
1993,0,365,0,NA,9255000
1994,0,365,0,NA,9255000
1995,0,366,0,NA,9255000
1996,0,365,0,NA,9255000
1997,0,365,0,NA,9255000
1998,0,365,0,NA,9255000
1999,0,366,0,NA,9255000
2000,0,365,0,NA,9255000
2001,0,365,0,NA,9255000
2002,0,365,0,NA,9255000
2003,0,366,0,NA,9255000
2004,0,365,0,NA,9255000
2005,0,365,0,NA,9255000
2006,0,365,0,NA,9255000
2007,0,366,0,NA,9255000
2008,0,365,0,NA,9255000
2009,0,365,0,NA,9255000
2010,0,365,0,NA,9255000
2011,0,366,0,NA,9255000
2012,0,365,0,NA,9255000
2013,0,365,0,NA,9255000
2014,0,365,0,NA,9255000
2015,0,366,0,NA,9255000
2016,0,365,0,NA,9255000
2017,0,365,0,NA,9255000
1980,0,365,0,NA,9260000
1981,0,365,0,NA,9260000
1982,0,365,0,NA,9260000
1983,0,366,0,NA,9260000
1984,0,365,0,NA,9260000
1985,0,365,0,NA,9260000
1986,0,365,0,NA,9260000
1987,0,366,0,NA,9260000
1988,0,365,0,NA,9260000
1989,8,365,0.021917808219178082,154,9260000
1990,11,365,0.030136986301369864,160,9260000
1991,0,366,0,NA,9260000
1992,1,365,0.0027397260273972603,174,9260000
1993,0,365,0,NA,9260000
1994,21,365,0.057534246575342465,147,9260000
1995,0,366,0,NA,9260000
1996,0,365,0,NA,9260000
1997,0,365,0,NA,9260000
1998,0,365,0,NA,9260000
1999,0,366,0,NA,9260000
2000,0,365,0,NA,9260000
2001,0,365,0,NA,9260000
2002,66,365,0.18082191780821918,98,9260000
2003,6,366,0.01639344262295082,133,9260000
2004,0,365,0,NA,9260000
2005,0,365,0,NA,9260000
2006,0,365,0,NA,9260000
2007,0,366,0,NA,9260000
2008,0,365,0,NA,9260000
2009,0,365,0,NA,9260000
2010,0,365,0,NA,9260000
2011,0,366,0,NA,9260000
2012,0,365,0,NA,9260000
2013,24,365,0.06575342465753424,139,9260000
2014,0,365,0,NA,9260000
2015,0,366,0,NA,9260000
2016,0,365,0,NA,9260000
2017,0,365,0,NA,9260000
1980,192,365,0.5260273972602739,1,9291000
1981,220,365,0.6027397260273972,1,9291000
1982,30,365,0.0821917808219178,1,9291000
1983,0,366,0,NA,9291000
1984,0,365,0,NA,9291000
1985,177,365,0.4849315068493151,189,9291000
1986,49,365,0.13424657534246576,198,9291000
1987,177,366,0.48360655737704916,175,9291000
1988,200,365,0.547945205479452,1,9291000
1989,235,365,0.6438356164383562,1,9291000
1990,217,365,0.5945205479452055,1,9291000
1991,209,366,0.5710382513661202,1,9291000
1992,242,365,0.663013698630137,1,9291000
1993,204,365,0.5589041095890411,1,9291000
1994,207,365,0.5671232876712329,1,9291000
1995,180,366,0.4918032786885246,1,9291000
1996,214,365,0.5863013698630137,1,9291000
1997,156,365,0.4273972602739726,1,9291000
1998,14,365,0.038356164383561646,220,9291000
1999,74,366,0.20218579234972678,197,9291000
2000,200,365,0.547945205479452,155,9291000
2001,207,365,0.5671232876712329,1,9291000
2002,238,365,0.6520547945205479,1,9291000
2003,215,366,0.587431693989071,1,9291000
2004,208,365,0.5698630136986301,1,9291000
2005,189,365,0.5178082191780822,1,9291000
2006,169,365,0.46301369863013697,1,9291000
2007,23,366,0.06284153005464481,1,9291000
2008,8,365,0.021917808219178082,168,9291000
2009,0,365,0,NA,9291000
2010,21,365,0.057534246575342465,207,9291000
2011,0,366,0,NA,9291000
2012,0,365,0,NA,9291000
2013,0,365,0,NA,9291000
2014,0,365,0,NA,9291000
2015,0,366,0,NA,9291000
2016,0,365,0,NA,9291000
2017,0,365,0,NA,9291000
1980,0,365,0,NA,9312600
1981,0,365,0,NA,9312600
1982,0,365,0,NA,9312600
1983,0,366,0,NA,9312600
1984,0,365,0,NA,9312600
1985,0,365,0,NA,9312600
1986,0,365,0,NA,9312600
1987,0,366,0,NA,9312600
1988,0,365,0,NA,9312600
1989,0,365,0,NA,9312600
1990,0,365,0,NA,9312600
1991,0,366,0,NA,9312600
1992,0,365,0,NA,9312600
1993,0,365,0,NA,9312600
1994,0,365,0,NA,9312600
1995,0,366,0,NA,9312600
1996,0,365,0,NA,9312600
1997,0,365,0,NA,9312600
1998,0,365,0,NA,9312600
1999,0,366,0,NA,9312600
2000,0,365,0,NA,9312600
2001,0,365,0,NA,9312600
2002,28,365,0.07671232876712329,134,9312600
2003,0,366,0,NA,9312600
2004,0,365,0,NA,9312600
2005,0,365,0,NA,9312600
2006,0,365,0,NA,9312600
2007,4,366,0.01092896174863388,146,9312600
2008,0,365,0,NA,9312600
2009,0,365,0,NA,9312600
2010,0,365,0,NA,9312600
2011,0,366,0,NA,9312600
2012,0,365,0,NA,9312600
2013,0,365,0,NA,9312600
2014,0,365,0,NA,9312600
2015,0,366,0,NA,9312600
2016,0,365,0,NA,9312600
2017,0,365,0,NA,9312600
1980,0,365,0,NA,9314500
1981,0,365,0,NA,9314500
1982,0,365,0,NA,9314500
1983,0,366,0,NA,9314500
1984,0,365,0,NA,9314500
1985,0,365,0,NA,9314500
1986,0,365,0,NA,9314500
1987,0,366,0,NA,9314500
1988,0,365,0,NA,9314500
1989,0,365,0,NA,9314500
1990,0,365,0,NA,9314500
1991,0,366,0,NA,9314500
1992,6,191,0.031413612565445025,138,9314500
2000,0,269,0,NA,9314500
2001,0,365,0,NA,9314500
2002,3,365,0.00821917808219178,106,9314500
2003,8,366,0.02185792349726776,107,9314500
2004,9,365,0.024657534246575342,103,9314500
2005,0,365,0,NA,9314500
2006,0,365,0,NA,9314500
2007,0,366,0,NA,9314500
2008,0,365,0,NA,9314500
2009,0,365,0,NA,9314500
2010,0,365,0,NA,9314500
2011,0,366,0,NA,9314500
2012,0,365,0,NA,9314500
2013,0,365,0,NA,9314500
2014,0,365,0,NA,9314500
2015,0,366,0,NA,9314500
2016,11,365,0.030136986301369864,90,9314500
2017,0,365,0,NA,9314500
1980,0,365,0,NA,9328500
1981,0,365,0,NA,9328500
1982,0,365,0,NA,9328500
1983,0,366,0,NA,9328500
1984,0,365,0,NA,9328500
1985,0,365,0,NA,9328500
1986,0,365,0,NA,9328500
1987,0,366,0,NA,9328500
1988,0,365,0,NA,9328500
1989,39,365,0.10684931506849316,83,9328500
1990,55,365,0.1506849315068493,83,9328500
1991,0,366,0,NA,9328500
1992,21,365,0.057534246575342465,116,9328500
1993,0,365,0,NA,9328500
1994,55,365,0.1506849315068493,104,9328500
1995,0,366,0,NA,9328500
1996,0,365,0,NA,9328500
1997,0,365,0,NA,9328500
1998,0,365,0,NA,9328500
1999,0,366,0,NA,9328500
2000,0,365,0,NA,9328500
2001,0,365,0,NA,9328500
2002,70,365,0.1917808219178082,77,9328500
2003,97,366,0.2650273224043716,108,9328500
2004,28,365,0.07671232876712329,153,9328500
2005,0,365,0,NA,9328500
2006,0,365,0,NA,9328500
2007,30,366,0.08196721311475409,106,9328500
2008,0,365,0,NA,9328500
2009,0,365,0,NA,9328500
2010,0,365,0,NA,9328500
2011,0,366,0,NA,9328500
2012,0,365,0,NA,9328500
2013,0,365,0,NA,9328500
2014,0,365,0,NA,9328500
2015,0,366,0,NA,9328500
2016,0,365,0,NA,9328500
2017,0,365,0,NA,9328500
1980,15,365,0.0410958904109589,123,9333500
1981,9,365,0.024657534246575342,123,9333500
1982,0,365,0,NA,9333500
1983,0,366,0,NA,9333500
1984,0,365,0,NA,9333500
1985,12,365,0.03287671232876712,138,9333500
1986,0,365,0,NA,9333500
1987,22,366,0.060109289617486336,79,9333500
1988,0,365,0,NA,9333500
1989,48,365,0.13150684931506848,65,9333500
1990,54,365,0.14794520547945206,56,9333500
1991,41,366,0.11202185792349727,84,9333500
1992,47,365,0.12876712328767123,77,9333500
1993,46,194,0.23711340206185566,89,9333500
2001,0,334,0,NA,9333500
2002,42,365,0.11506849315068493,76,9333500
2003,43,366,0.11748633879781421,88,9333500
2004,0,365,0,NA,9333500
2005,2,365,0.005479452054794521,115,9333500
2006,9,365,0.024657534246575342,112,9333500
2007,5,366,0.01366120218579235,101,9333500
2008,0,365,0,NA,9333500
2009,42,365,0.11506849315068493,114,9333500
2010,0,365,0,NA,9333500
2011,0,366,0,NA,9333500
2012,11,365,0.030136986301369864,86,9333500
2013,11,365,0.030136986301369864,86,9333500
2014,0,363,0,NA,9333500
2015,0,366,0,NA,9333500
2016,0,365,0,NA,9333500
2017,0,365,0,NA,9333500
1980,0,365,0,NA,9364500
1981,0,365,0,NA,9364500
1982,0,365,0,NA,9364500
1983,0,366,0,NA,9364500
1984,0,365,0,NA,9364500
1985,0,365,0,NA,9364500
1986,0,365,0,NA,9364500
1987,0,366,0,NA,9364500
1988,0,365,0,NA,9364500
1989,0,365,0,NA,9364500
1990,0,365,0,NA,9364500
1991,0,366,0,NA,9364500
1992,0,365,0,NA,9364500
1993,0,365,0,NA,9364500
1994,0,365,0,NA,9364500
1995,0,366,0,NA,9364500
1996,13,365,0.03561643835616438,130,9364500
1997,0,365,0,NA,9364500
1998,0,365,0,NA,9364500
1999,0,366,0,NA,9364500
2000,0,365,0,NA,9364500
2001,0,365,0,NA,9364500
2002,0,365,0,NA,9364500
2003,0,366,0,NA,9364500
2004,0,365,0,NA,9364500
2005,0,365,0,NA,9364500
2006,0,365,0,NA,9364500
2007,0,366,0,NA,9364500
2008,0,365,0,NA,9364500
2009,0,365,0,NA,9364500
2010,0,365,0,NA,9364500
2011,0,366,0,NA,9364500
2012,0,365,0,NA,9364500
2013,0,365,0,NA,9364500
2014,0,365,0,NA,9364500
2015,0,365,0,NA,9364500
2016,0,365,0,NA,9364500
2017,0,365,0,NA,9364500
1980,0,365,0,NA,9366500
1981,0,365,0,NA,9366500
1982,0,365,0,NA,9366500
1983,0,366,0,NA,9366500
1984,0,365,0,NA,9366500
1985,0,365,0,NA,9366500
1986,0,365,0,NA,9366500
1987,0,366,0,NA,9366500
1988,0,365,0,NA,9366500
1989,0,365,0,NA,9366500
1990,0,365,0,NA,9366500
1991,0,366,0,NA,9366500
1992,0,365,0,NA,9366500
1993,0,365,0,NA,9366500
1994,0,365,0,NA,9366500
1995,0,366,0,NA,9366500
1996,0,365,0,NA,9366500
1997,0,365,0,NA,9366500
1998,0,365,0,NA,9366500
1999,0,366,0,NA,9366500
2000,0,365,0,NA,9366500
2001,3,365,0.00821917808219178,358,9366500
2002,0,365,0,NA,9366500
2003,48,366,0.13114754098360656,102,9366500
2004,15,365,0.0410958904109589,123,9366500
2005,0,365,0,NA,9366500
2006,0,365,0,NA,9366500
2007,0,366,0,NA,9366500
2008,0,365,0,NA,9366500
2009,0,365,0,NA,9366500
2010,0,365,0,NA,9366500
2011,0,366,0,NA,9366500
2012,14,365,0.038356164383561646,136,9366500
2013,62,365,0.16986301369863013,100,9366500
2014,68,365,0.1863013698630137,110,9366500
2015,28,366,0.07650273224043716,167,9366500
2016,0,365,0,NA,9366500
2017,0,365,0,NA,9366500
1980,1,365,0.0027397260273972603,143,9367500
1981,0,365,0,NA,9367500
1982,0,365,0,NA,9367500
1983,0,366,0,NA,9367500
1984,0,365,0,NA,9367500
1985,0,365,0,NA,9367500
1986,0,365,0,NA,9367500
1987,0,366,0,NA,9367500
1988,0,365,0,NA,9367500
1989,43,365,0.1178082191780822,70,9367500
1990,0,365,0,NA,9367500
1991,27,366,0.07377049180327869,105,9367500
1992,72,365,0.19726027397260273,122,9367500
1993,0,365,0,NA,9367500
1994,7,365,0.019178082191780823,125,9367500
1995,0,366,0,NA,9367500
1996,40,365,0.1095890410958904,119,9367500
1997,0,365,0,NA,9367500
1998,0,365,0,NA,9367500
1999,0,366,0,NA,9367500
2000,0,365,0,NA,9367500
2001,0,365,0,NA,9367500
2002,94,365,0.25753424657534246,101,9367500
2003,2,182,0.01098901098901099,82,9367500
2005,72,297,0.24242424242424243,112,9367500
2006,59,365,0.16164383561643836,47,9367500
2007,10,366,0.0273224043715847,106,9367500
2008,44,365,0.12054794520547946,102,9367500
2009,0,365,0,NA,9367500
2010,10,365,0.0273972602739726,105,9367500
2011,1,366,0.00273224043715847,134,9367500
2012,68,365,0.1863013698630137,82,9367500
2013,103,365,0.2821917808219178,1,9367500
2014,13,365,0.03561643835616438,1,9367500
2015,8,366,0.02185792349726776,90,9367500
2016,31,365,0.08493150684931507,104,9367500
2017,35,365,0.0958904109589041,103,9367500
1980,0,365,0,NA,9371000
1981,19,365,0.052054794520547946,77,9371000
1982,0,365,0,NA,9371000
1983,0,366,0,NA,9371000
1984,0,365,0,NA,9371000
1985,5,365,0.0136986301369863,152,9371000
1986,0,365,0,NA,9371000
1987,0,366,0,NA,9371000
1988,0,365,0,NA,9371000
1989,91,365,0.2493150684931507,62,9371000
1990,85,365,0.2328767123287671,3,9371000
1991,0,366,0,NA,9371000
1992,0,365,0,NA,9371000
1993,0,365,0,NA,9371000
1994,62,365,0.16986301369863013,102,9371000
1995,0,366,0,NA,9371000
1996,45,365,0.1232876712328767,48,9371000
1997,0,365,0,NA,9371000
1998,10,365,0.0273972602739726,133,9371000
1999,0,366,0,NA,9371000
2000,92,365,0.25205479452054796,69,9371000
2001,45,365,0.1232876712328767,77,9371000
2002,192,365,0.5260273972602739,30,9371000
2003,66,366,0.18032786885245902,42,9371000
2004,78,365,0.2136986301369863,68,9371000
2005,9,365,0.024657534246575342,111,9371000
2006,49,365,0.13424657534246576,63,9371000
2007,32,366,0.08743169398907104,83,9371000
2008,4,365,0.010958904109589041,106,9371000
2009,42,365,0.11506849315068493,106,9371000
2010,29,365,0.07945205479452055,87,9371000
2011,44,366,0.12021857923497267,103,9371000
2012,144,365,0.39452054794520547,54,9371000
2013,86,365,0.2356164383561644,19,9371000
2014,76,365,0.20821917808219179,65,9371000
2015,3,366,0.00819672131147541,147,9371000
2016,10,365,0.0273972602739726,110,9371000
2017,0,365,0,NA,9371000
1985,0,182,0,NA,9378170
1986,0,365,0,NA,9378170
1987,0,366,0,NA,9378170
1988,0,365,0,NA,9378170
1989,8,365,0.021917808219178082,297,9378170
1990,5,365,0.0136986301369863,338,9378170
1991,2,366,0.00546448087431694,158,9378170
1992,10,365,0.0273972602739726,232,9378170
1993,0,365,0,NA,9378170
1994,19,365,0.052054794520547946,160,9378170
1995,2,366,0.00546448087431694,365,9378170
1996,80,365,0.2191780821917808,54,9378170
1997,0,365,0,NA,9378170
1998,1,365,0.0027397260273972603,362,9378170
1999,0,366,0,NA,9378170
2000,20,365,0.0547945205479452,139,9378170
2001,70,365,0.1917808219178082,145,9378170
2002,343,365,0.9397260273972603,3,9378170
2003,179,366,0.4890710382513661,102,9378170
2004,101,365,0.27671232876712326,120,9378170
2005,55,365,0.1506849315068493,280,9378170
2006,33,365,0.09041095890410959,141,9378170
2007,91,366,0.24863387978142076,115,9378170
2008,154,365,0.42191780821917807,158,9378170
2009,214,365,0.5863013698630137,108,9378170
2010,80,365,0.2191780821917808,147,9378170
2011,37,366,0.10109289617486339,252,9378170
2012,251,365,0.6876712328767123,89,9378170
2013,248,365,0.6794520547945205,1,9378170
2014,303,365,0.8301369863013699,1,9378170
2015,144,366,0.39344262295081966,144,9378170
2016,136,365,0.3726027397260274,113,9378170
2017,180,365,0.4931506849315068,136,9378170
1980,248,365,0.6794520547945205,107,9378630
1981,254,365,0.6958904109589041,1,9378630
1982,144,365,0.39452054794520547,100,9378630
1983,93,366,0.2540983606557377,109,9378630
1984,203,365,0.5561643835616439,111,9378630
1985,220,365,0.6027397260273972,89,9378630
1986,168,365,0.4602739726027397,101,9378630
1987,197,366,0.5382513661202186,96,9378630
1988,147,365,0.40273972602739727,168,9378630
1989,293,365,0.8027397260273973,55,9378630
1990,353,365,0.9671232876712329,1,9378630
1991,237,366,0.6475409836065574,1,9378630
1992,204,365,0.5589041095890411,101,9378630
1993,219,365,0.6,119,9378630
1994,224,365,0.6136986301369863,100,9378630
1995,213,366,0.5819672131147541,140,9378630
1996,324,365,0.8876712328767123,2,9378630
1997,211,365,0.5780821917808219,104,9378630
1998,228,365,0.6246575342465753,124,9378630
1999,242,366,0.6612021857923497,88,9378630
2000,259,365,0.7095890410958904,84,9378630
2001,275,365,0.7534246575342466,78,9378630
2002,351,365,0.9616438356164384,1,9378630
2003,253,366,0.6912568306010929,65,9378630
2004,191,365,0.5232876712328767,87,9378630
2005,188,365,0.5150684931506849,141,9378630
2006,264,365,0.7232876712328767,89,9378630
2007,268,366,0.73224043715847,3,9378630
2008,223,365,0.6109589041095891,102,9378630
2009,250,365,0.684931506849315,7,9378630
2010,235,365,0.6438356164383562,103,9378630
2011,212,366,0.5792349726775956,130,9378630
2012,284,365,0.7780821917808219,61,9378630
2013,350,365,0.958904109589041,1,9378630
2014,351,365,0.9616438356164384,1,9378630
2015,203,366,0.5546448087431693,118,9378630
2016,225,365,0.6164383561643836,83,9378630
2017,275,365,0.7534246575342466,91,9378630
1980,70,365,0.1917808219178082,72,9379200
1981,38,365,0.10410958904109589,73,9379200
1982,57,365,0.15616438356164383,60,9379200
1983,51,366,0.13934426229508196,82,9379200
1984,53,365,0.14520547945205478,58,9379200
1985,62,365,0.16986301369863013,71,9379200
1986,54,365,0.14794520547945206,64,9379200
1987,48,366,0.13114754098360656,65,9379200
1988,30,365,0.0821917808219178,58,9379200
1989,63,365,0.1726027397260274,52,9379200
1990,45,365,0.1232876712328767,68,9379200
1991,54,366,0.14754098360655737,58,9379200
1992,29,365,0.07945205479452055,74,9379200
1993,127,365,0.34794520547945207,62,9379200
1994,87,365,0.23835616438356164,47,9379200
1995,67,366,0.1830601092896175,75,9379200
1996,74,365,0.20273972602739726,42,9379200
1997,43,365,0.1178082191780822,66,9379200
1998,61,365,0.16712328767123288,64,9379200
1999,21,366,0.05737704918032787,71,9379200
2000,121,365,0.3315068493150685,41,9379200
2001,103,365,0.2821917808219178,62,9379200
2002,93,365,0.2547945205479452,51,9379200
2003,87,366,0.23770491803278687,61,9379200
2004,111,365,0.3041095890410959,31,9379200
2005,107,365,0.29315068493150687,54,9379200
2006,102,365,0.27945205479452057,51,9379200
2007,72,366,0.19672131147540983,34,9379200
2008,98,365,0.2684931506849315,59,9379200
2009,129,365,0.35342465753424657,69,9379200
2010,93,365,0.2547945205479452,53,9379200
2011,60,366,0.16393442622950818,47,9379200
2012,103,365,0.2821917808219178,21,9379200
2013,56,365,0.15342465753424658,53,9379200
2014,67,365,0.18356164383561643,64,9379200
2015,27,366,0.07377049180327869,63,9379200
2016,59,365,0.16164383561643836,64,9379200
2017,53,365,0.14520547945205478,66,9379200
1980,0,365,0,NA,9386030
1981,0,365,0,NA,9386030
1982,0,365,0,NA,9386030
1983,0,366,0,NA,9386030
1984,0,365,0,NA,9386030
1985,0,365,0,NA,9386030
1986,0,365,0,NA,9386030
1987,0,366,0,NA,9386030
1988,0,365,0,NA,9386030
1989,0,365,0,NA,9386030
1990,0,365,0,NA,9386030
1991,0,366,0,NA,9386030
1992,0,365,0,NA,9386030
1993,0,365,0,NA,9386030
1994,0,365,0,NA,9386030
1995,0,366,0,NA,9386030
1996,12,365,0.03287671232876712,91,9386030
1997,60,365,0.1643835616438356,71,9386030
1998,0,365,0,NA,9386030
1999,64,366,0.17486338797814208,41,9386030
2000,102,365,0.27945205479452057,37,9386030
2001,119,365,0.32602739726027397,32,9386030
2002,111,365,0.3041095890410959,21,9386030
2003,310,366,0.8469945355191257,1,9386030
2004,282,365,0.7726027397260274,1,9386030
2005,223,365,0.6109589041095891,15,9386030
2006,280,365,0.7671232876712328,6,9386030
2007,341,366,0.9316939890710383,1,9386030
2008,341,365,0.9342465753424658,1,9386030
2009,365,365,1,1,9386030
2010,343,365,0.9397260273972603,1,9386030
2011,292,366,0.7978142076502732,1,9386030
2012,335,365,0.9178082191780822,1,9386030
2013,322,365,0.8821917808219178,1,9386030
2014,297,365,0.8136986301369863,1,9386030
2015,342,366,0.9344262295081968,1,9386030
2016,319,365,0.873972602739726,1,9386030
2017,265,365,0.726027397260274,1,9386030
1980,30,365,0.0821917808219178,89,9386900
1981,0,365,0,NA,9386900
1982,0,365,0,NA,9386900
1983,40,366,0.1092896174863388,131,9386900
1984,47,365,0.12876712328767123,54,9386900
1985,0,365,0,NA,9386900
1986,0,365,0,NA,9386900
1987,0,366,0,NA,9386900
1988,5,365,0.0136986301369863,112,9386900
1989,5,365,0.0136986301369863,180,9386900
1990,21,365,0.057534246575342465,126,9386900
1991,64,366,0.17486338797814208,58,9386900
1992,47,365,0.12876712328767123,47,9386900
1993,87,365,0.23835616438356164,81,9386900
1994,69,365,0.18904109589041096,95,9386900
1995,39,366,0.10655737704918032,84,9386900
1996,12,365,0.03287671232876712,128,9386900
1997,0,365,0,NA,9386900
1998,28,365,0.07671232876712329,84,9386900
1999,36,366,0.09836065573770492,47,9386900
2000,71,365,0.19452054794520549,7,9386900
2001,92,365,0.25205479452054796,35,9386900
2002,127,365,0.34794520547945207,1,9386900
2003,147,366,0.4016393442622951,7,9386900
2004,205,365,0.5616438356164384,1,9386900
2005,324,365,0.8876712328767123,34,9386900
2006,309,365,0.8465753424657534,1,9386900
2007,253,366,0.6912568306010929,1,9386900
2008,289,365,0.7917808219178082,6,9386900
2009,260,365,0.7123287671232876,11,9386900
2010,220,365,0.6027397260273972,43,9386900
2011,124,366,0.33879781420765026,1,9386900
2012,219,365,0.6,1,9386900
2013,200,365,0.547945205479452,7,9386900
2014,72,365,0.19726027397260273,46,9386900
2015,125,366,0.34153005464480873,1,9386900
2016,0,365,0,NA,9386900
2017,178,365,0.4876712328767123,56,9386900
1980,128,365,0.3506849315068493,72,9386950
1981,107,365,0.29315068493150687,52,9386950
1982,59,365,0.16164383561643836,68,9386950
1983,67,366,0.1830601092896175,68,9386950
1984,66,365,0.18082191780821918,52,9386950
1985,22,365,0.06027397260273973,84,9386950
1986,103,365,0.2821917808219178,55,9386950
1987,22,366,0.060109289617486336,80,9386950
1988,15,365,0.0410958904109589,71,9386950
1989,140,365,0.3835616438356164,38,9386950
1990,148,365,0.4054794520547945,28,9386950
1991,133,366,0.3633879781420765,47,9386950
1992,141,365,0.3863013698630137,33,9386950
1993,166,365,0.4547945205479452,60,9386950
1994,142,365,0.38904109589041097,36,9386950
1995,142,366,0.3879781420765027,65,9386950
1996,221,365,0.6054794520547945,20,9386950
1997,166,365,0.4547945205479452,26,9386950
1998,134,365,0.36712328767123287,66,9386950
1999,169,366,0.46174863387978143,43,9386950
2000,240,365,0.6575342465753424,14,9386950
2001,247,365,0.6767123287671233,14,9386950
2002,229,365,0.6273972602739726,3,9386950
2003,254,366,0.6939890710382514,12,9386950
2004,317,365,0.8684931506849315,1,9386950
2005,363,365,0.9945205479452055,3,9386950
2006,263,365,0.7205479452054795,1,9386950
2007,276,366,0.7540983606557377,1,9386950
2008,338,365,0.9260273972602739,1,9386950
2009,246,365,0.673972602739726,3,9386950
2010,293,365,0.8027397260273973,7,9386950
2011,198,366,0.5409836065573771,1,9386950
2012,317,365,0.8684931506849315,1,9386950
2013,196,365,0.536986301369863,1,9386950
2014,210,365,0.5753424657534246,1,9386950
2015,329,366,0.8989071038251366,2,9386950
2016,243,365,0.6657534246575343,1,9386950
2017,351,365,0.9616438356164384,7,9386950
1980,0,365,0,NA,9394500
1981,0,365,0,NA,9394500
1982,0,365,0,NA,9394500
1983,2,366,0.00546448087431694,87,9394500
1984,0,365,0,NA,9394500
1985,0,365,0,NA,9394500
1986,0,365,0,NA,9394500
1987,0,366,0,NA,9394500
1988,0,365,0,NA,9394500
1989,0,365,0,NA,9394500
1990,1,365,0.0027397260273972603,92,9394500
1991,0,366,0,NA,9394500
1992,0,365,0,NA,9394500
1993,0,365,0,NA,9394500
1994,0,365,0,NA,9394500
1995,0,366,0,NA,9394500
1996,0,365,0,NA,9394500
1997,1,365,0.0027397260273972603,95,9394500
1998,3,365,0.00821917808219178,92,9394500
1999,25,366,0.06830601092896176,63,9394500
2000,61,365,0.16712328767123288,13,9394500
2001,33,365,0.09041095890410959,38,9394500
2002,77,365,0.21095890410958903,18,9394500
2003,52,366,0.14207650273224043,5,9394500
2004,54,365,0.14794520547945206,34,9394500
2005,28,365,0.07671232876712329,56,9394500
2006,16,365,0.043835616438356165,78,9394500
2007,82,366,0.22404371584699453,6,9394500
2008,23,365,0.06301369863013699,8,9394500
2009,1,365,0.0027397260273972603,80,9394500
2010,17,365,0.04657534246575343,16,9394500
2011,70,366,0.1912568306010929,3,9394500
2012,61,365,0.16712328767123288,51,9394500
